Number of Clients,Total turn-around time,Average turn-around time
50,7257543.0,145150.86
50,7261226.0,145224.52
50,7264909.0,145298.18
50,7268592.0,145371.84
50,7272275.0,145445.5
50,7275958.0,145519.16
50,7279641.0,145592.82
50,7283324.0,145666.48
50,7287007.0,145740.14
50,7290690.0,145813.8
50,7294373.0,145887.46
50,7298056.0,145961.12
50,7301739.0,146034.78
50,7305422.0,146108.44
50,7309105.0,146182.1
50,7312788.0,146255.76
50,7316471.0,146329.42
50,7320154.0,146403.08
50,7323837.0,146476.74
50,7327520.0,146550.4
50,7331203.0,146624.06
50,7334886.0,146697.72
50,7338569.0,146771.38
50,7342252.0,146845.04
50,7345935.0,146918.7
50,7349618.0,146992.36
50,7353301.0,147066.02
50,7356984.0,147139.68
50,7360667.0,147213.34
50,7364350.0,147287.0
50,7368033.0,147360.66
50,7371716.0,147434.32
50,7375399.0,147507.98
50,7379082.0,147581.64
50,7382765.0,147655.3
50,7386448.0,147728.96
50,7390131.0,147802.62
50,7393814.0,147876.28
50,7397497.0,147949.94
50,7401180.0,148023.6
50,7404863.0,148097.26
50,7408546.0,148170.92
50,7412229.0,148244.58
50,7415912.0,148318.24
50,7419595.0,148391.9
50,7423278.0,148465.56
50,7426961.0,148539.22
50,7430644.0,148612.88
50,7434327.0,148686.54
50,7438010.0,148760.2
50,7441693.0,148833.86
50,7445376.0,148907.52
50,7449059.0,148981.18
50,7452742.0,149054.84
50,7456425.0,149128.5
50,7460108.0,149202.16
50,7463791.0,149275.82
50,7467474.0,149349.48
50,7471157.0,149423.14
50,7474840.0,149496.8
50,7478523.0,149570.46
50,7482206.0,149644.12
50,7485889.0,149717.78
50,7489572.0,149791.44
50,7493255.0,149865.1
50,7496938.0,149938.76
50,7500621.0,150012.42
50,7504304.0,150086.08
50,7507987.0,150159.74
50,7511670.0,150233.4
50,7515353.0,150307.06
50,7519036.0,150380.72
50,7522719.0,150454.38
50,7526402.0,150528.04
50,7530085.0,150601.7
50,7535225.0,150704.5
50,7540365.0,150807.3
50,7545505.0,150910.1
50,7550645.0,151012.9
50,7555785.0,151115.7
50,7560925.0,151218.5
50,7566065.0,151321.3
50,7571205.0,151424.1
50,7576345.0,151526.9
50,7581485.0,151629.7
50,7586625.0,151732.5
50,7591765.0,151835.3
50,7596905.0,151938.1
50,7602045.0,152040.9
50,7607185.0,152143.7
50,7612325.0,152246.5
50,7617465.0,152349.3
50,7622605.0,152452.1
50,7627745.0,152554.9
50,7632885.0,152657.7
50,7638025.0,152760.5
50,7643165.0,152863.3
50,7648305.0,152966.1
50,7653445.0,153068.9
50,7658585.0,153171.7
50,7663725.0,153274.5
50,7668865.0,153377.3
50,7674005.0,153480.1
50,7679145.0,153582.9
50,7684285.0,153685.7
50,7689425.0,153788.5
50,7694565.0,153891.3
50,7699705.0,153994.1
50,7704845.0,154096.9
50,7709985.0,154199.7
50,7715125.0,154302.5
50,7720265.0,154405.3
50,7725405.0,154508.1
50,7730545.0,154610.9
50,7735685.0,154713.7
50,7740825.0,154816.5
50,7745965.0,154919.3
50,7751105.0,155022.1
50,7756245.0,155124.9
50,7761385.0,155227.7
50,7766525.0,155330.5
50,7771665.0,155433.3
50,7776805.0,155536.1
50,7781945.0,155638.9
50,7787085.0,155741.7
50,7792225.0,155844.5
50,7797365.0,155947.3
50,7802505.0,156050.1
50,7807645.0,156152.9
50,7812785.0,156255.7
50,7817925.0,156358.5
50,7823065.0,156461.3
50,7828205.0,156564.1
50,7833345.0,156666.9
50,7838485.0,156769.7
50,7843625.0,156872.5
50,7848765.0,156975.3
50,7853905.0,157078.1
50,7859045.0,157180.9
50,7864185.0,157283.7
50,7869325.0,157386.5
50,7874465.0,157489.3
50,7879605.0,157592.1
50,7884745.0,157694.9
50,7889885.0,157797.7
50,7895025.0,157900.5
50,7900165.0,158003.3
50,7905305.0,158106.1
50,7910445.0,158208.9
50,7915585.0,158311.7
50,7920725.0,158414.5
50,7925865.0,158517.3
50,7931005.0,158620.1
50,7936145.0,158722.9
50,7941285.0,158825.7
50,7946425.0,158928.5
50,7951565.0,159031.3
50,7956705.0,159134.1
50,7961845.0,159236.9
50,7966985.0,159339.7
50,7972125.0,159442.5
50,7977265.0,159545.3
50,7982405.0,159648.1
50,7987545.0,159750.9
50,7992685.0,159853.7
50,7997825.0,159956.5
50,8002965.0,160059.3
50,8008105.0,160162.1
50,8013245.0,160264.9
50,8018385.0,160367.7
50,8023525.0,160470.5
50,8028665.0,160573.3
50,8033805.0,160676.1
50,8038945.0,160778.9
50,8044085.0,160881.7
50,8049225.0,160984.5
50,8054365.0,161087.3
50,8059505.0,161190.1
50,8064645.0,161292.9
50,8069785.0,161395.7
50,8074925.0,161498.5
50,8080065.0,161601.3
50,8085205.0,161704.1
50,8090345.0,161806.9
50,8095485.0,161909.7
50,8100625.0,162012.5
50,8105765.0,162115.3
50,8110905.0,162218.1
50,8116045.0,162320.9
50,8121185.0,162423.7
50,8126325.0,162526.5
50,8131465.0,162629.3
50,8136605.0,162732.1
50,8141745.0,162834.9
50,8146885.0,162937.7
50,8152025.0,163040.5
50,8157165.0,163143.3
50,8162305.0,163246.1
50,8167445.0,163348.9
50,8172585.0,163451.7
50,8177725.0,163554.5
50,8182865.0,163657.3
50,8188005.0,163760.1
50,8193145.0,163862.9
50,8198285.0,163965.7
50,8203425.0,164068.5
50,8208565.0,164171.3
50,8213705.0,164274.1
50,8218845.0,164376.9
50,8223985.0,164479.7
50,8229125.0,164582.5
50,8234265.0,164685.3
50,8239405.0,164788.1
50,8244545.0,164890.9
50,8249685.0,164993.7
50,8254825.0,165096.5
50,8259965.0,165199.3
50,8265105.0,165302.1
50,8270245.0,165404.9
50,8275385.0,165507.7
50,8280525.0,165610.5
50,8285665.0,165713.3
50,8290805.0,165816.1
50,8295945.0,165918.9
50,8301085.0,166021.7
50,8306225.0,166124.5
50,8311365.0,166227.3
50,8316505.0,166330.1
50,8321645.0,166432.9
50,8326785.0,166535.7
50,8331925.0,166638.5
50,8337065.0,166741.3
50,8342205.0,166844.1
50,8347345.0,166946.9
50,8352485.0,167049.7
50,8357625.0,167152.5
50,8362765.0,167255.3
50,8367905.0,167358.1
50,8373045.0,167460.9
50,8378185.0,167563.7
50,8383325.0,167666.5
50,8388465.0,167769.3
50,8393605.0,167872.1
50,8398745.0,167974.9
50,8403885.0,168077.7
50,8409025.0,168180.5
50,8414165.0,168283.3
50,8419305.0,168386.1
50,8424445.0,168488.9
50,8429585.0,168591.7
50,8434725.0,168694.5
50,8439865.0,168797.3
50,8445005.0,168900.1
50,8450145.0,169002.9
50,8455285.0,169105.7
50,8460425.0,169208.5
50,8465565.0,169311.3
50,8470705.0,169414.1
50,8475845.0,169516.9
50,8480985.0,169619.7
50,8486125.0,169722.5
50,8491265.0,169825.3
50,8496405.0,169928.1
50,8501545.0,170030.9
50,8506685.0,170133.7
50,8511825.0,170236.5
50,8516965.0,170339.3
50,8522105.0,170442.1
50,8527245.0,170544.9
50,8532385.0,170647.7
50,8537525.0,170750.5
50,8542665.0,170853.3
50,8547805.0,170956.1
50,8552945.0,171058.9
50,8558085.0,171161.7
50,8563225.0,171264.5
50,8568365.0,171367.3
50,8573505.0,171470.1
50,8578645.0,171572.9
50,8583785.0,171675.7
50,8588925.0,171778.5
50,8594065.0,171881.3
50,8599205.0,171984.1
50,8604345.0,172086.9
50,8609485.0,172189.7
50,8614625.0,172292.5
50,8619765.0,172395.3
50,8624905.0,172498.1
50,8630045.0,172600.9
50,8635185.0,172703.7
50,8640325.0,172806.5
50,8645465.0,172909.3
50,8650605.0,173012.1
50,8655745.0,173114.9
50,8660885.0,173217.7
50,8666025.0,173320.5
50,8671165.0,173423.3
50,8676305.0,173526.1
50,8681445.0,173628.9
50,8686585.0,173731.7
50,8691725.0,173834.5
50,8696865.0,173937.3
50,8702005.0,174040.1
50,8707145.0,174142.9
50,8712285.0,174245.7
50,8717425.0,174348.5
50,8722565.0,174451.3
50,8727705.0,174554.1
50,8732845.0,174656.9
50,8737985.0,174759.7
50,8743125.0,174862.5
50,8748265.0,174965.3
50,8753405.0,175068.1
50,8758545.0,175170.9
50,8763685.0,175273.7
50,8768825.0,175376.5
50,8773965.0,175479.3
50,8779105.0,175582.1
50,8784245.0,175684.9
50,8789385.0,175787.7
50,8794525.0,175890.5
50,8799665.0,175993.3
50,8804805.0,176096.1
50,8809945.0,176198.9
50,8815085.0,176301.7
50,8820225.0,176404.5
50,8825365.0,176507.3
50,8830505.0,176610.1
50,8835645.0,176712.9
50,8840785.0,176815.7
50,8845925.0,176918.5
50,8851065.0,177021.3
50,8856205.0,177124.1
50,8861345.0,177226.9
50,8866485.0,177329.7
50,8871625.0,177432.5
50,8876765.0,177535.3
50,8881905.0,177638.1
50,8887045.0,177740.9
50,8892185.0,177843.7
50,8897325.0,177946.5
50,8902465.0,178049.3
50,8907605.0,178152.1
50,8912745.0,178254.9
50,8917885.0,178357.7
50,8923025.0,178460.5
50,8928165.0,178563.3
50,8933305.0,178666.1
50,8938445.0,178768.9
50,8943585.0,178871.7
50,8948725.0,178974.5
50,8953865.0,179077.3
50,8959005.0,179180.1
50,8964145.0,179282.9
50,8969285.0,179385.7
50,8974425.0,179488.5
50,8979565.0,179591.3
50,8984705.0,179694.1
50,8989845.0,179796.9
50,8994985.0,179899.7
50,9000125.0,180002.5
50,9005265.0,180105.3
50,9010405.0,180208.1
50,9015545.0,180310.9
50,9020685.0,180413.7
50,9025825.0,180516.5
50,9030965.0,180619.3
50,9036105.0,180722.1
50,9041245.0,180824.9
50,9046385.0,180927.7
50,9051525.0,181030.5
50,9056665.0,181133.3
50,9061805.0,181236.1
50,9066945.0,181338.9
50,9072085.0,181441.7
50,9077225.0,181544.5
50,9082365.0,181647.3
50,9087505.0,181750.1
50,9092645.0,181852.9
50,9097785.0,181955.7
50,9102925.0,182058.5
50,9108065.0,182161.3
50,9113205.0,182264.1
50,9118345.0,182366.9
50,9123485.0,182469.7
50,9128625.0,182572.5
50,9133765.0,182675.3
50,9138905.0,182778.1
50,9144045.0,182880.9
50,9149185.0,182983.7
50,9154325.0,183086.5
50,9159465.0,183189.3
50,9164605.0,183292.1
50,9169745.0,183394.9
50,9174885.0,183497.7
50,9180025.0,183600.5
50,9185165.0,183703.3
50,9190305.0,183806.1
50,9195445.0,183908.9
50,9200585.0,184011.7
50,9205725.0,184114.5
50,9210865.0,184217.3
50,9216005.0,184320.1
50,9221145.0,184422.9
50,9226285.0,184525.7
50,9231425.0,184628.5
50,9236565.0,184731.3
50,9241705.0,184834.1
50,9246845.0,184936.9
50,9251985.0,185039.7
50,9257125.0,185142.5
50,9262265.0,185245.3
50,9267405.0,185348.1
50,9272545.0,185450.9
50,9277685.0,185553.7
50,9282825.0,185656.5
50,9287965.0,185759.3
50,9293105.0,185862.1
50,9298245.0,185964.9
50,9303385.0,186067.7
50,9308525.0,186170.5
50,9313665.0,186273.3
50,9318805.0,186376.1
50,9323945.0,186478.9
50,9329085.0,186581.7
50,9334225.0,186684.5
50,9339365.0,186787.3
50,9344505.0,186890.1
50,9349645.0,186992.9
50,9354785.0,187095.7
50,9359925.0,187198.5
50,9365065.0,187301.3
50,9370205.0,187404.1
50,9375345.0,187506.9
50,9380485.0,187609.7
50,9385625.0,187712.5
50,9390765.0,187815.3
50,9395905.0,187918.1
50,9401045.0,188020.9
50,9406185.0,188123.7
50,9411325.0,188226.5
50,9416465.0,188329.3
50,9421605.0,188432.1
50,9426745.0,188534.9
50,9431885.0,188637.7
50,9437025.0,188740.5
50,9442165.0,188843.3
50,9447305.0,188946.1
50,9452445.0,189048.9
50,9457585.0,189151.7
50,9462725.0,189254.5
50,9467865.0,189357.3
50,9473005.0,189460.1
50,9478145.0,189562.9
50,9483285.0,189665.7
50,9488425.0,189768.5
50,9493565.0,189871.3
50,9498705.0,189974.1
50,9503845.0,190076.9
50,9508985.0,190179.7
50,9514125.0,190282.5
50,9519265.0,190385.3
50,9524405.0,190488.1
50,9529545.0,190590.9
50,9534685.0,190693.7
50,9539825.0,190796.5
50,9544965.0,190899.3
50,9550105.0,191002.1
50,9555245.0,191104.9
50,9560385.0,191207.7
50,9565525.0,191310.5
50,9570665.0,191413.3
50,9575805.0,191516.1
50,9580945.0,191618.9
50,9586085.0,191721.7
50,9591225.0,191824.5
50,9596365.0,191927.3
50,9601505.0,192030.1
50,9606645.0,192132.9
50,9611785.0,192235.7
50,9616925.0,192338.5
50,9622065.0,192441.3
50,9627205.0,192544.1
50,9632345.0,192646.9
50,9637485.0,192749.7
50,9642625.0,192852.5
50,9647765.0,192955.3
50,9652905.0,193058.1
50,9658045.0,193160.9
50,9663185.0,193263.7
50,9668325.0,193366.5
50,9673465.0,193469.3
50,9678605.0,193572.1
50,9683745.0,193674.9
50,9688885.0,193777.7
50,9694025.0,193880.5
50,9699165.0,193983.3
50,9704305.0,194086.1
50,9709445.0,194188.9
50,9714585.0,194291.7
50,9719725.0,194394.5
50,9724865.0,194497.3
50,9730005.0,194600.1
50,9735145.0,194702.9
50,9740285.0,194805.7
50,9745425.0,194908.5
50,9750565.0,195011.3
50,9755705.0,195114.1
50,9760845.0,195216.9
50,9765985.0,195319.7
50,9771125.0,195422.5
50,9776265.0,195525.3
50,9781405.0,195628.1
50,9786545.0,195730.9
50,9791685.0,195833.7
50,9796825.0,195936.5
50,9801965.0,196039.3
50,9807105.0,196142.1
50,9812245.0,196244.9
50,9817385.0,196347.7
50,9822525.0,196450.5
50,9827665.0,196553.3
50,9832805.0,196656.1
50,9837945.0,196758.9
50,9843085.0,196861.7
50,9848225.0,196964.5
50,9853365.0,197067.3
50,9858505.0,197170.1
50,9863645.0,197272.9
50,9868785.0,197375.7
50,9873925.0,197478.5
50,9879065.0,197581.3
50,9884205.0,197684.1
50,9889345.0,197786.9
50,9894485.0,197889.7
50,9899625.0,197992.5
50,9904765.0,198095.3
50,9909905.0,198198.1
50,9915045.0,198300.9
50,9920185.0,198403.7
50,9925325.0,198506.5
50,9930465.0,198609.3
50,9935605.0,198712.1
50,9940745.0,198814.9
50,9945885.0,198917.7
50,9951025.0,199020.5
50,9956165.0,199123.3
50,9961305.0,199226.1
50,9966445.0,199328.9
50,9971585.0,199431.7
50,9976725.0,199534.5
50,9981865.0,199637.3
50,9987005.0,199740.1
50,9992145.0,199842.9
50,9997285.0,199945.7
50,1.0002425E7,200048.5
50,1.0007565E7,200151.3
50,1.0012705E7,200254.1
50,1.0017845E7,200356.9
50,1.0022985E7,200459.7
50,1.0028125E7,200562.5
50,1.0033265E7,200665.3
50,1.0038405E7,200768.1
50,1.0043545E7,200870.9
50,1.0048685E7,200973.7
50,1.0053825E7,201076.5
50,1.0058965E7,201179.3
50,1.0064105E7,201282.1
50,1.0069245E7,201384.9
50,1.0074385E7,201487.7
50,1.0079525E7,201590.5
50,1.0084665E7,201693.3
50,1.0089805E7,201796.1
50,1.0094945E7,201898.9
50,1.0100085E7,202001.7
50,1.0105225E7,202104.5
50,1.0110365E7,202207.3
50,1.0115505E7,202310.1
50,1.0120645E7,202412.9
50,1.0125785E7,202515.7
50,1.0130925E7,202618.5
50,1.0136065E7,202721.3
50,1.0141205E7,202824.1
50,1.0146345E7,202926.9
50,1.0151485E7,203029.7
50,1.0156625E7,203132.5
50,1.0161765E7,203235.3
50,1.0166905E7,203338.1
50,1.0172045E7,203440.9
50,1.0177185E7,203543.7
50,1.0182325E7,203646.5
50,1.0187465E7,203749.3
50,1.0192605E7,203852.1
50,1.0197745E7,203954.9
50,1.0202885E7,204057.7
50,1.0208025E7,204160.5
50,1.0213165E7,204263.3
50,1.0218305E7,204366.1
50,1.0223445E7,204468.9
50,1.0228585E7,204571.7
50,1.0233725E7,204674.5
50,1.0238865E7,204777.3
50,1.0244005E7,204880.1
50,1.0249145E7,204982.9
50,1.0254285E7,205085.7
50,1.0259425E7,205188.5
50,1.0264565E7,205291.3
50,1.0269705E7,205394.1
50,1.0274845E7,205496.9
50,1.0279985E7,205599.7
50,1.0285125E7,205702.5
50,1.0290265E7,205805.3
50,1.0295405E7,205908.1
50,1.0300545E7,206010.9
50,1.0305685E7,206113.7
50,1.0310825E7,206216.5
50,1.0315965E7,206319.3
50,1.0321105E7,206422.1
50,1.0326245E7,206524.9
50,1.0331385E7,206627.7
50,1.0336525E7,206730.5
50,1.0341665E7,206833.3
50,1.0346805E7,206936.1
50,1.0351945E7,207038.9
50,1.0357085E7,207141.7
50,1.0362225E7,207244.5
50,1.0367365E7,207347.3
50,1.0372505E7,207450.1
50,1.0377645E7,207552.9
50,1.0382785E7,207655.7
50,1.0387925E7,207758.5
50,1.0393065E7,207861.3
50,1.0398205E7,207964.1
50,1.0403345E7,208066.9
50,1.0408485E7,208169.7
50,1.0413625E7,208272.5
50,1.0418765E7,208375.3
50,1.0423905E7,208478.1
50,1.0429045E7,208580.9
50,1.0434185E7,208683.7
50,1.0439325E7,208786.5
50,1.0444465E7,208889.3
50,1.0449605E7,208992.1
50,1.0454745E7,209094.9
50,1.0459885E7,209197.7
50,1.0465025E7,209300.5
50,1.0470165E7,209403.3
50,1.0475305E7,209506.1
50,1.0480445E7,209608.9
50,1.0485585E7,209711.7
50,1.0490725E7,209814.5
50,1.0495865E7,209917.3
50,1.0501005E7,210020.1
50,1.0506145E7,210122.9
50,1.0511285E7,210225.7
50,1.0516425E7,210328.5
50,1.0521565E7,210431.3
50,1.0526705E7,210534.1
50,1.0531845E7,210636.9
50,1.0536985E7,210739.7
50,1.0542125E7,210842.5
50,1.0547265E7,210945.3
50,1.0552405E7,211048.1
50,1.0557545E7,211150.9
50,1.0562685E7,211253.7
50,1.0567825E7,211356.5
50,1.0572965E7,211459.3
50,1.0578105E7,211562.1
50,1.0583245E7,211664.9
50,1.0588385E7,211767.7
50,1.0593525E7,211870.5
50,1.0598665E7,211973.3
50,1.0603805E7,212076.1
50,1.0608945E7,212178.9
50,1.0614085E7,212281.7
50,1.0619225E7,212384.5
50,1.0624365E7,212487.3
50,1.0629505E7,212590.1
50,1.0634645E7,212692.9
50,1.0639785E7,212795.7
50,1.0644925E7,212898.5
50,1.0650065E7,213001.3
50,1.0655205E7,213104.1
50,1.0660345E7,213206.9
50,1.0665485E7,213309.7
50,1.0670625E7,213412.5
50,1.0675765E7,213515.3
50,1.0680905E7,213618.1
50,1.0686045E7,213720.9
50,1.0691185E7,213823.7
50,1.0696325E7,213926.5
50,1.0701465E7,214029.3
50,1.0706605E7,214132.1
50,1.0711745E7,214234.9
50,1.0716885E7,214337.7
50,1.0722025E7,214440.5
50,1.0727165E7,214543.3
50,1.0732305E7,214646.1
50,1.0737445E7,214748.9
50,1.0742585E7,214851.7
50,1.0747725E7,214954.5
50,1.0752865E7,215057.3
50,1.0758005E7,215160.1
50,1.0763145E7,215262.9
50,1.0768285E7,215365.7
50,1.0773425E7,215468.5
50,1.0778565E7,215571.3
50,1.0783705E7,215674.1
50,1.0788845E7,215776.9
50,1.0793985E7,215879.7
50,1.0799125E7,215982.5
50,1.0804265E7,216085.3
50,1.0809405E7,216188.1
50,1.0814545E7,216290.9
50,1.0819685E7,216393.7
50,1.0824825E7,216496.5
50,1.0829965E7,216599.3
50,1.0835105E7,216702.1
50,1.0840245E7,216804.9
50,1.0845385E7,216907.7
50,1.0850525E7,217010.5
50,1.0855665E7,217113.3
50,1.0860805E7,217216.1
50,1.0865945E7,217318.9
50,1.0871085E7,217421.7
50,1.0876225E7,217524.5
50,1.0881365E7,217627.3
50,1.0886505E7,217730.1
50,1.0891645E7,217832.9
50,1.0896785E7,217935.7
50,1.0901925E7,218038.5
50,1.0907065E7,218141.3
50,1.0912205E7,218244.1
50,1.0917345E7,218346.9
50,1.0922485E7,218449.7
50,1.0927625E7,218552.5
50,1.0932765E7,218655.3
50,1.0937905E7,218758.1
50,1.0943045E7,218860.9
50,1.0948185E7,218963.7
50,1.0953325E7,219066.5
50,1.0958465E7,219169.3
50,1.0963605E7,219272.1
50,1.0968745E7,219374.9
50,1.0973885E7,219477.7
50,1.0979025E7,219580.5
50,1.0984165E7,219683.3
50,1.0989305E7,219786.1
50,1.0994445E7,219888.9
50,1.0999585E7,219991.7
50,1.1004725E7,220094.5
50,1.1009865E7,220197.3
50,1.1015005E7,220300.1
50,1.1020145E7,220402.9
50,1.1025285E7,220505.7
50,1.1030425E7,220608.5
50,1.1035565E7,220711.3
50,1.1040705E7,220814.1
50,1.1045845E7,220916.9
50,1.1050985E7,221019.7
50,1.1056125E7,221122.5
50,1.1061265E7,221225.3
50,1.1066405E7,221328.1
50,1.1071545E7,221430.9
50,1.1076685E7,221533.7
50,1.1081825E7,221636.5
50,1.1086965E7,221739.3
50,1.1092105E7,221842.1
50,1.1097245E7,221944.9
50,1.1102385E7,222047.7
50,1.1107525E7,222150.5
50,1.1112665E7,222253.3
50,1.1117805E7,222356.1
50,1.1122945E7,222458.9
50,1.1128085E7,222561.7
50,1.1133225E7,222664.5
50,1.1138365E7,222767.3
50,1.1143505E7,222870.1
50,1.1148645E7,222972.9
50,1.1153785E7,223075.7
50,1.1158925E7,223178.5
50,1.1164065E7,223281.3
50,1.1169205E7,223384.1
50,1.1174345E7,223486.9
50,1.1179485E7,223589.7
50,1.1184625E7,223692.5
50,1.1189765E7,223795.3
50,1.1194905E7,223898.1
50,1.1200045E7,224000.9
50,1.1205185E7,224103.7
50,1.1210325E7,224206.5
50,1.1215465E7,224309.3
50,1.1220605E7,224412.1
50,1.1225745E7,224514.9
50,1.1230885E7,224617.7
50,1.1236025E7,224720.5
50,1.1241165E7,224823.3
50,1.1246305E7,224926.1
50,1.1251445E7,225028.9
50,1.1256585E7,225131.7
50,1.1261725E7,225234.5
50,1.1266865E7,225337.3
50,1.1272005E7,225440.1
50,1.1277145E7,225542.9
50,1.1282285E7,225645.7
50,1.1287425E7,225748.5
50,1.1292565E7,225851.3
50,1.1297705E7,225954.1
50,1.1302845E7,226056.9
50,1.1307985E7,226159.7
50,1.1313125E7,226262.5
50,1.1318265E7,226365.3
50,1.1323405E7,226468.1
50,1.1328545E7,226570.9
50,1.1333685E7,226673.7
50,1.1338825E7,226776.5
50,1.1343965E7,226879.3
50,1.1349105E7,226982.1
50,1.1354245E7,227084.9
50,1.1359385E7,227187.7
50,1.1364525E7,227290.5
50,1.1369665E7,227393.3
50,1.1374805E7,227496.1
50,1.1379945E7,227598.9
50,1.1385085E7,227701.7
50,1.1390225E7,227804.5
50,1.1395365E7,227907.3
50,1.1400505E7,228010.1
50,1.1405645E7,228112.9
50,1.1410785E7,228215.7
50,1.1415925E7,228318.5
50,1.1421065E7,228421.3
50,1.1426205E7,228524.1
50,1.1431345E7,228626.9
50,1.1436485E7,228729.7
50,1.1441625E7,228832.5
50,1.1446765E7,228935.3
50,1.1451905E7,229038.1
50,1.1457045E7,229140.9
50,1.1462185E7,229243.7
50,1.1467325E7,229346.5
50,1.1472465E7,229449.3
50,1.1477605E7,229552.1
50,1.1482745E7,229654.9
50,1.1487885E7,229757.7
50,1.1493025E7,229860.5
50,1.1498165E7,229963.3
50,1.1503305E7,230066.1
50,1.1508445E7,230168.9
50,1.1513585E7,230271.7
50,1.1518725E7,230374.5
50,1.1523865E7,230477.3
50,1.1529005E7,230580.1
50,1.1534145E7,230682.9
50,1.1539285E7,230785.7
50,1.1544425E7,230888.5
50,1.1549565E7,230991.3
50,1.1554705E7,231094.1
50,1.1559845E7,231196.9
50,1.1564985E7,231299.7
50,1.1570125E7,231402.5
50,1.1575265E7,231505.3
50,1.1580405E7,231608.1
50,1.1585545E7,231710.9
50,1.1590685E7,231813.7
50,1.1595825E7,231916.5
50,1.1602665E7,232053.3
50,1.1609505E7,232190.1
50,1.1616345E7,232326.9
50,1.1623185E7,232463.7
50,1.1630025E7,232600.5
50,1.1636865E7,232737.3
50,1.1643705E7,232874.1
50,1.1650545E7,233010.9
50,1.1657385E7,233147.7
50,1.1664225E7,233284.5
50,1.1671065E7,233421.3
50,1.1677905E7,233558.1
50,1.1684745E7,233694.9
50,1.1691585E7,233831.7
50,1.1698425E7,233968.5
50,1.1705265E7,234105.3
50,1.1712105E7,234242.1
50,1.1718945E7,234378.9
50,1.1725785E7,234515.7
50,1.1732625E7,234652.5
50,1.1739465E7,234789.3
50,1.1746305E7,234926.1
50,1.1753145E7,235062.9
50,1.1759985E7,235199.7
50,1.1766825E7,235336.5
50,1.1773665E7,235473.3
50,1.1780505E7,235610.1
50,1.1787345E7,235746.9
50,1.1794185E7,235883.7
50,1.1801025E7,236020.5
50,1.1807865E7,236157.3
50,1.1814705E7,236294.1
50,1.1821545E7,236430.9
50,1.1828385E7,236567.7
50,1.1835225E7,236704.5
50,1.1842065E7,236841.3
50,1.1848905E7,236978.1
50,1.1855745E7,237114.9
50,1.1862585E7,237251.7
50,1.1869425E7,237388.5
50,1.1876265E7,237525.3
50,1.1883105E7,237662.1
50,1.1889945E7,237798.9
50,1.1896785E7,237935.7
50,1.1903625E7,238072.5
50,1.1910465E7,238209.3
50,1.1917305E7,238346.1
50,1.1924145E7,238482.9
50,1.1930985E7,238619.7
50,1.1937825E7,238756.5
50,1.1944665E7,238893.3
50,1.1951505E7,239030.1
50,1.1958345E7,239166.9
50,1.1965185E7,239303.7
50,1.1972025E7,239440.5
50,1.1978865E7,239577.3
50,1.1985705E7,239714.1
50,1.1992545E7,239850.9
50,1.1999385E7,239987.7
50,1.2006225E7,240124.5
50,1.2013065E7,240261.3
50,1.2019905E7,240398.1
50,1.2026745E7,240534.9
50,1.2033585E7,240671.7
50,1.2040425E7,240808.5
50,1.2047265E7,240945.3
50,1.2054105E7,241082.1
50,1.2060945E7,241218.9
50,1.2067785E7,241355.7
50,1.2074625E7,241492.5
50,1.2081465E7,241629.3
50,1.2088305E7,241766.1
50,1.2095145E7,241902.9
50,1.2101985E7,242039.7
50,1.2108825E7,242176.5
50,1.2115665E7,242313.3
50,1.2122505E7,242450.1
50,1.2129345E7,242586.9
50,1.2136185E7,242723.7
50,1.2143025E7,242860.5
50,1.2149865E7,242997.3
50,1.2156705E7,243134.1
50,1.2163545E7,243270.9
50,1.2170385E7,243407.7
50,1.2177225E7,243544.5
50,1.2184065E7,243681.3
50,1.2190905E7,243818.1
50,1.2197745E7,243954.9
50,1.2204585E7,244091.7
50,1.2211425E7,244228.5
50,1.2218265E7,244365.3
50,1.2225105E7,244502.1
50,1.2231945E7,244638.9
50,1.2238785E7,244775.7
50,1.2245625E7,244912.5
50,1.2252465E7,245049.3
50,1.2259305E7,245186.1
50,1.2266145E7,245322.9
50,1.2272985E7,245459.7
50,1.2279825E7,245596.5
50,1.2286665E7,245733.3
50,1.2293505E7,245870.1
50,1.2300345E7,246006.9
50,1.2307185E7,246143.7
50,1.2314025E7,246280.5
50,1.2320865E7,246417.3
50,1.2327705E7,246554.1
50,1.2334545E7,246690.9
50,1.2341385E7,246827.7
50,1.2348225E7,246964.5
50,1.2355065E7,247101.3
50,1.2361905E7,247238.1
50,1.2368745E7,247374.9
50,1.2375585E7,247511.7
50,1.2382425E7,247648.5
50,1.2389265E7,247785.3
50,1.2396105E7,247922.1
50,1.2402945E7,248058.9
50,1.2409785E7,248195.7
50,1.2416625E7,248332.5
50,1.2423465E7,248469.3
50,1.2430305E7,248606.1
50,1.2437145E7,248742.9
50,1.2443985E7,248879.7
50,1.2450825E7,249016.5
50,1.2457665E7,249153.3
50,1.2464505E7,249290.1
50,1.2471345E7,249426.9
50,1.2478185E7,249563.7
50,1.2485025E7,249700.5
50,1.2491865E7,249837.3
50,1.2498705E7,249974.1
50,1.2505545E7,250110.9
50,1.2512385E7,250247.7
50,1.2519225E7,250384.5
50,1.2526065E7,250521.3
50,1.2532905E7,250658.1
50,1.2539745E7,250794.9
50,1.2546585E7,250931.7
